title,paiming,recommend_price,uri,hotel_address,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
卡樂町旅店,"台北排名第 134 的超值住宿地點，共 1,201 家","NT$3,752",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d6622206-Reviews-Colormix_Hotel_Hostel-Wanhua_Taipei.html,萬華區內江街55巷22號,4.5,324,https://media-cdn.tripadvisor.com/media/photo-s/11/4a/1c/92/colormix-hotel-hostel.jpg,"禁菸客房, 家庭房, 空調設施, 微波爐, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店, 自助式洗衣","NT$4,072"
清翼居 - 童話館,"台北排名第 135 的超值住宿地點，共 1,201 家","NT$1,607",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8002516-Reviews-Morwing_Hotel_Fairy_Tale-Zhongzheng_District_Taipei.html,中正區開封街一段36號3樓,4.5,239,https://media-cdn.tripadvisor.com/media/photo-s/08/6a/e9/8d/caption.jpg,,,"NT$1,626"
台北東京國際飯店,"台北排名第 136 的超值住宿地點，共 1,201 家","NT$1,403",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1605452-Reviews-Tokyo_International_Hotel-Zhongshan_District_Taipei.html,中山區長春路39號,4.5,567,https://media-cdn.tripadvisor.com/media/photo-s/09/cc/20/a8/lobby--v9187923.jpg,,,
下一站台北,"台北排名第 137 的超值住宿地點，共 1,201 家","NT$1,320",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7253521-Reviews-Next_Stop_Taipei-Wanhua_Taipei.html,萬華區漢中街35號9樓,4.5,154,https://media-cdn.tripadvisor.com/media/photo-s/0f/4d/13/10/restaurant--v16221012.jpg,,,
台北CT屋,"台北排名第 138 的超值住宿地點，共 1,201 家","NT$3,071",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d6028427-Reviews-Taipei_City_Home-Datong_Taipei.html,大同區長安西路172巷5弄7號,5.0,216,https://media-cdn.tripadvisor.com/media/photo-s/0f/1e/7e/dd/ct.jpg,,,"NT$2,976"
薆悅精品,"台北排名第 139 的超值住宿地點，共 1,201 家",NT$693,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d8700927-Reviews-Inhouse_Boutique-Wanhua_Taipei.html,萬華區成都路27巷8號,4.5,155,https://media-cdn.tripadvisor.com/media/photo-s/0e/29/22/f0/caption.jpg,"禁菸客房, 套房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 酒吧/酒廊, 餐廳, 禁菸飯店, 網際網路, 提供早餐",
寒舍艾美酒店,"台北排名第 140 的超值住宿地點，共 1,201 家","NT$1,000",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d1877829-Reviews-Le_Meridien_Taipei-Xinyi_District_Taipei.html,信義區松仁路38號,4.5,714,https://media-cdn.tripadvisor.com/media/photo-s/17/8c/fa/b7/guest-room.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱, 平板電視","免費停車, 免費網際網路, 游泳池, 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 無線網路, 公用無線網路, 付費無線網路, 網際網路, 浴缸, 室內游泳池, 溫水游泳池, 餐廳, 自助式早餐, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務","NT$1,299"
金來商旅,"台北排名第 141 的超值住宿地點，共 1,201 家","NT$2,937",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d658760-Reviews-Royal_Biz_Taipei-Zhongzheng_District_Taipei.html,"中正區金山南路一段71號 Zhongzheng Dist., Taipei City",4.5,442,https://media-cdn.tripadvisor.com/media/photo-s/09/2d/05/b3/deluxe-king-room--v9185541.jpg,"城市景觀, 禁菸客房, 套房, 浴袍, 空調設施, 保險箱, 迷你吧, 平板電視, 家庭房, 電話, 衣櫃/壁櫥, 瓶裝水, 衣架, 熨斗, 私人浴室, 喚醒服務/鬧鐘, 冰箱, 電熱水壺, 浴缸/淋浴間, 免費衛浴用品, 吹風機","附近有付費私人停車場, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 機場接送, 提供上網服務的商務中心, 會議設施, 24 小時保全, 停車, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 適合兒童的自助餐, 包車, 計程車服務, 會議室, 禮賓服務, 外幣兌換服務, 禁菸飯店, 急救箱, 24 小時辦理入住, 24 小時服務櫃台, 快速辦理入住/退房, 乾洗服務, 洗衣服務",
台北北投雅樂軒酒店,"台北排名第 142 的超值住宿地點，共 1,201 家","NT$8,190",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d11978011-Reviews-Aloft_Taipei_Beitou-Beitou_Taipei.html,大業路300巷1號,4.5,339,https://media-cdn.tripadvisor.com/media/photo-s/0f/48/a8/3a/breezy-suite.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 酒吧/酒廊, 提供上網服務的商務中心, 會議設施, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 會議室, 乾洗服務, 洗衣服務, 自助式洗衣",
亞都麗緻大飯店,"台北排名第 143 的超值住宿地點，共 1,201 家","NT$2,709",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d300627-Reviews-The_Landis_Taipei-Zhongshan_District_Taipei.html,民權東路二段41號,4.5,989,https://media-cdn.tripadvisor.com/media/photo-s/08/76/ac/01/caption.jpg,,,"NT$2,987"
Solo Singer 旅館,"台北排名第 144 的超值住宿地點，共 1,201 家","NT$3,183",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3454140-Reviews-Solo_Singer_Hotel-Beitou_Taipei.html,北投區溫泉路21巷7號,5.0,189,https://media-cdn.tripadvisor.com/media/photo-s/0b/40/1b/1b/solo-singer-life--v11414534.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禮賓服務, 禁菸飯店",
台北發現青年旅舍,"台北排名第 145 的超值住宿地點，共 1,201 家","NT$3,740",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d8695328-Reviews-Taipei_Discover_Hostel-Zhongshan_District_Taipei.html,民權東路二段21號5樓,5.0,83,https://media-cdn.tripadvisor.com/media/photo-s/0b/1d/0c/12/taipei-discover-hostel.jpg,"禁菸客房, 空調設施, 小廚房","免費高速上網 (WiFi), 免費網際網路, 免費早餐, 會議室, 禮賓服務, 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 公用無線網路, 網際網路","NT$4,612"
三二行館,"台北排名第 146 的超值住宿地點，共 1,201 家","NT$1,919",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d612675-Reviews-Villa_32-Beitou_Taipei.html,北投區中山路32號,4.5,203,https://media-cdn.tripadvisor.com/media/photo-s/0e/e0/d1/48/the-lounge--v15331538.jpg,,,
紅米青年旅館,"台北排名第 147 的超值住宿地點，共 1,201 家","NT$1,081",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d4191001-Reviews-Homey_Hostel_Taipei_Main_Station-Datong_Taipei.html,長安西路180號 7樓,4.5,308,https://media-cdn.tripadvisor.com/media/photo-s/0f/83/6f/7d/caption.jpg,,,"NT$1,126"
途中台北國際青年旅舍,"台北排名第 148 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3908090-Reviews-On_My_Way_Taipei_Hostel-Beitou_Taipei.html,北投區光明路82號,4.5,200,https://media-cdn.tripadvisor.com/media/photo-s/03/ab/ae/f5/caption.jpg,,,"NT$16,800"
杜萊根國際青年旅舍,"台北排名第 149 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d7399045-Reviews-Sleepy_Dragon_Hostel-Songshan_Taipei.html,松山區南京東路五段399號7樓,5.0,140,https://media-cdn.tripadvisor.com/media/photo-s/0b/17/91/03/caption.jpg,"禁菸客房, 家庭房, 空調設施, 小廚房","免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 酒吧/酒廊, 宴會廳, 禁菸飯店, 自助式洗衣, 公用無線網路, 網際網路","NT$1,207"
夾腳拖的家-台北車站,"台北排名第 150 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d2182310-Reviews-Flip_Flop_Hostel_Main_Station-Datong_Taipei.html,大同區華陰街103號,4.5,206,https://media-cdn.tripadvisor.com/media/photo-s/07/a4/be/20/caption.jpg,,,
亞都麗緻大飯店,"台北排名第 151 的超值住宿地點，共 1,201 家","NT$3,352",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d300627-Reviews-The_Landis_Taipei-Zhongshan_District_Taipei.html,民權東路二段41號,4.5,989,https://media-cdn.tripadvisor.com/media/photo-s/08/76/ac/01/caption.jpg,,,"NT$3,348"
Solo Singer 旅館,"台北排名第 152 的超值住宿地點，共 1,201 家","NT$3,740",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3454140-Reviews-Solo_Singer_Hotel-Beitou_Taipei.html,北投區溫泉路21巷7號,5.0,189,https://media-cdn.tripadvisor.com/media/photo-s/0b/40/1b/1b/solo-singer-life--v11414534.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禮賓服務, 禁菸飯店","NT$4,612"
台北發現青年旅舍,"台北排名第 153 的超值住宿地點，共 1,201 家","NT$1,919",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d8695328-Reviews-Taipei_Discover_Hostel-Zhongshan_District_Taipei.html,民權東路二段21號5樓,5.0,83,https://media-cdn.tripadvisor.com/media/photo-s/0b/1d/0c/12/taipei-discover-hostel.jpg,"禁菸客房, 空調設施, 小廚房","免費高速上網 (WiFi), 免費網際網路, 免費早餐, 會議室, 禮賓服務, 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 公用無線網路, 網際網路",
伸適商旅,"台北排名第 154 的超值住宿地點，共 1,201 家","NT$1,126",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1218729-Reviews-Hotel_Sense-Zhongshan_District_Taipei.html,中山區林森北路477號,4.0,199,https://media-cdn.tripadvisor.com/media/photo-s/0b/c2/f1/e2/deluxe-room.jpg,,,
賦樂旅居,"台北排名第 155 的超值住宿地點，共 1,201 家","NT$2,597",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8398891-Reviews-Hotel_Proverbs_Taipei-Da_an_Taipei.html,大安區大安路一段56號,4.5,508,https://media-cdn.tripadvisor.com/media/photo-s/09/66/c4/f5/photo2jpg.jpg,"禁菸客房, 套房, 空調設施, 私人陽台, 客房服務, 迷你吧, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 屋頂游泳池, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議室, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 屋頂露台, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",
好得文旅,"台北排名第 156 的超值住宿地點，共 1,201 家","NT$6,035",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d10387162-Reviews-Chill_Roof_Hotel-Zhongshan_District_Taipei.html,南京東路二段11號11層 中山区,4.5,63,https://media-cdn.tripadvisor.com/media/photo-s/0c/fe/17/e4/room-no06-corbusier.jpg,,,
西門航棧商旅,"台北排名第 157 的超值住宿地點，共 1,201 家","NT$3,760",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2445647-Reviews-Ximen_Airline_Hotel-Wanhua_Taipei.html,中華路一段144號 8樓,4.0,231,https://media-cdn.tripadvisor.com/media/photo-s/0e/0a/df/7f/caption.jpg,"禁菸客房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店","NT$3,995"
天成文旅-華山町,"台北排名第 158 的超值住宿地點，共 1,201 家","NT$2,383",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d14187606-Reviews-Hua_Shan_Din_by_Cosmos_Creation-Zhongzheng_District_Taipei.html,忠孝東路二段79號,5.0,117,https://media-cdn.tripadvisor.com/media/photo-s/13/8e/41/c4/getlstd-property-photo.jpg,禁菸客房,"免費高速上網 (WiFi), 免費網際網路, 免費早餐, 酒吧/酒廊, 機場接送, 禮賓服務, 禁菸飯店, 自助式洗衣, 無線網路, 公用無線網路, 網際網路, 餐廳",
八隻大象青年之家,"台北排名第 159 的超值住宿地點，共 1,201 家","NT$1,293",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1198973-Reviews-Eight_Elephants_Dreaming_Dragon_Hostel-Zhongzheng_District_Taipei.html,晉江街48巷4弄6號1樓,4.5,176,https://media-cdn.tripadvisor.com/media/photo-s/0a/20/24/57/triple-room--v9185874.jpg,"禁菸客房, 空調設施, 微波爐","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店, 自助式洗衣",
台北國泰萬怡酒店,"台北排名第 160 的超值住宿地點，共 1,201 家","NT$3,117",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15632350-Reviews-Courtyard_by_Marriott_Taipei_Downtown-Zhongshan_District_Taipei.html,民生東路3段6號,4.5,134,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2a/36/exterior.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 酒吧/酒廊, 會議設施, 宴會廳, 禮賓服務, 乾洗服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 會議室, 洗衣服務",
捷絲旅臺大尊賢館,"台北排名第 161 的超值住宿地點，共 1,201 家",NT$600,https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d4023325-Reviews-Just_Sleep_NTU-Da_an_Taipei.html,大安區羅斯福路四段83號,5.0,408,https://media-cdn.tripadvisor.com/media/photo-s/14/cd/42/95/exterior.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費早餐, 提供上網服務的商務中心, 會議室, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 自助式洗衣",
台北士林萬麗酒店,"台北排名第 162 的超值住宿地點，共 1,201 家","NT$5,500",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d15019649-Reviews-Renaissance_Taipei_Shihlin_Hotel-Shilin_Taipei.html,中山北路五段470巷8號,4.5,136,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2d/df/exterior.jpg,,,"NT$5,500"
台北中山逸林酒店,"台北排名第 163 的超值住宿地點，共 1,201 家","NT$2,580",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15661515-Reviews-DoubleTree_by_Hilton_Taipei_Zhongshan-Zhongshan_District_Taipei.html,中山北路一段123號,4.5,123,https://media-cdn.tripadvisor.com/media/photo-s/17/82/8a/b1/doubletree-by-hilton.jpg,"禁菸客房, 套房, 家庭房, 客房服務","免費網際網路, 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 禮賓服務, 禁菸飯店, 無線網路, 公用無線網路, 付費無線網路, 付費網際網路, 網際網路, 餐廳, 提供早餐, 會議室, 乾洗服務, 洗衣服務",
台北凱撒大飯店,"台北排名第 164 的超值住宿地點，共 1,201 家","NT$5,750",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d306433-Reviews-Caesar_Park_Taipei-Zhongzheng_District_Taipei.html,中正區忠孝西路一段38號,4.0,1824,https://media-cdn.tripadvisor.com/media/photo-s/18/b3/22/37/caption.jpg,,,"NT$5,750"
洛碁大飯店建北館,"台北排名第 165 的超值住宿地點，共 1,201 家","NT$5,359",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d3605134-Reviews-Green_World_Hotel_Jian_Pei_Suites-Zhongshan_District_Taipei.html,建國北路一段140號,4.0,197,https://media-cdn.tripadvisor.com/media/photo-s/0a/1e/3a/7b/street--v10499504.jpg,,,
富驛時尚酒店 - 台北南京東路館,"台北排名第 166 的超值住宿地點，共 1,201 家","NT$2,846",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d2313699-Reviews-FX_Hotel_Taipei_Nanjing_East_Road-Zhongshan_District_Taipei.html,中山區南京東路三段131號,4.0,574,https://media-cdn.tripadvisor.com/media/photo-s/04/21/76/b5/fx-hotel-taipei-nanjing.jpg,,,"NT$3,275"
國賓大飯店,"台北排名第 167 的超值住宿地點，共 1,201 家","NT$2,373",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d306432-Reviews-Ambassador_Hotel_Taipei-Zhongshan_District_Taipei.html,中山北路二段63號,4.0,872,https://media-cdn.tripadvisor.com/media/photo-s/15/14/b0/48/pool-side-room-at-the.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 免費網際網路, 無線網路, 網際網路, 浴缸, 室外游泳池, 餐廳, 自助式早餐, 宴會廳, 會議室, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",
神旺大飯店,"台北排名第 168 的超值住宿地點，共 1,201 家","NT$1,794",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d477942-Reviews-San_Want-Da_an_Taipei.html,忠孝東路四段172號,4.0,669,https://media-cdn.tripadvisor.com/media/photo-s/09/1c/a7/2d/executive-single-room--v8747458.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 平板電視","免費高速上網 (WiFi), 有健身房的健身中心, 酒吧/酒廊, 提供上網服務的商務中心, 會議設施, 禮賓服務, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 宴會廳, 會議室, 洗衣服務","NT$2,173"
台北福華大飯店,"台北排名第 169 的超值住宿地點，共 1,201 家","NT$3,812",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301558-Reviews-Howard_Plaza_Hotel_Taipei-Da_an_Taipei.html,大安區仁愛路三段160號,4.0,1192,https://media-cdn.tripadvisor.com/media/photo-s/14/d6/e5/d2/exterior.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 免費網際網路, 無線網路, 網際網路, 室外游泳池, 餐廳, 自助式早餐, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務","NT$3,983"
台北馥敦-復南館,"台北排名第 170 的超值住宿地點，共 1,201 家","NT$2,684",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d503406-Reviews-Taipei_Fullerton_Hotel_South-Da_an_Taipei.html,復興南路二段41號,4.0,362,https://media-cdn.tripadvisor.com/media/photo-s/0e/1e/12/d6/fullerton-room-with-shower--v1532.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱, 平板電視","免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 提供上網服務的商務中心, 會議設施, Spa, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 會議室, 乾洗服務, 洗衣服務",
台北城大飯店,"台北排名第 171 的超值住宿地點，共 1,201 家","NT$3,175",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d8092835-Reviews-Taipei_City_Hotel-Datong_Taipei.html,大同區重慶北路二段172號,4.0,145,https://media-cdn.tripadvisor.com/media/photo-s/11/82/9e/32/junior-suite-with-single-bed--v17.jpg,,,"NT$3,900"
