title,paiming,recommend_price,uri,hotel_address,avg_rating,comment_count,offical_img_uri,facility,property,agoda_price
首都大飯店松山館,"台北排名第 214 的超值住宿地點，共 1,199 家","NT$6,149",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d7263760-Reviews-Capital_Hotel_Song_Shan-Songshan_Taipei.html,八德路四段658號,3.5,103,https://media-cdn.tripadvisor.com/media/photo-s/0e/a5/b2/7d/room-space-wall-to-wall.jpg,"['禁菸客房', '套房', '空調設施', '私人陽台', '客房服務']","['免費停車', '停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '提供上網服務的商務中心', '禁菸飯店', '洗衣服務']",
宣美精品飯店,"台北排名第 215 的超值住宿地點，共 1,199 家","NT$2,026",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d662177-Reviews-Beauty_Hotels_Taipei_Hsuanmei_Boutique-Zhongshan_District_Taipei.html,中山區建國北路一段52號,4.0,185,https://media-cdn.tripadvisor.com/media/photo-s/02/ec/16/45/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '迷你吧', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '餐廳', '會議室', '禮賓服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
沃田旅店,"台北排名第 216 的超值住宿地點，共 1,199 家","NT$1,541",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d7736878-Reviews-Mellow_Fields_Hotel-Shilin_Taipei.html,士林區中山北路七段127號,4.0,49,https://media-cdn.tripadvisor.com/media/photo-s/0a/46/ef/06/caption.jpg,,,"NT$1,541"
北投春天酒店,"台北排名第 217 的超值住宿地點，共 1,199 家","NT$2,306",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d455550-Reviews-Spring_City_Resort-Beitou_Taipei.html,北投區幽雅路18號,3.5,309,https://media-cdn.tripadvisor.com/media/photo-s/0a/09/15/6c/pool--v9741149.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '有健身房的健身中心', '免費早餐', '免費接駁或計程車服務', '會議設施', '會議室']",
洛碁大飯店南港館,"台北排名第 218 的超值住宿地點，共 1,199 家","NT$2,338",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d12416375-Reviews-Green_World_Hotel_Nangang-Nangang_Taipei.html,南港區忠孝東路7段528號,4.0,37,https://media-cdn.tripadvisor.com/media/photo-s/10/44/5f/c6/caption.jpg,['空調設施'],"['免費高速上網 (WiFi)', '免費網際網路', '網際網路']",
力麗哲園商旅-台北,"台北排名第 219 的超值住宿地點，共 1,199 家","NT$3,482",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d1191398-Reviews-Lealea_Garden_Hotels_Taipei-Songshan_Taipei.html,松山區八德路四段213號,4.0,145,https://media-cdn.tripadvisor.com/media/photo-s/0e/54/a8/a8/caption.jpg,"['禁菸客房', '家庭房', '空調設施']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '浴缸', '免費早餐', '會議室', '禁菸飯店', '乾洗服務']",
薇閣精品旅館大直館,"台北排名第 220 的超值住宿地點，共 1,199 家","NT$1,905",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d3716547-Reviews-Wego_Boutique_Hotel_Dazhi-Zhongshan_District_Taipei.html,中山區敬業三路11號,4.0,61,https://media-cdn.tripadvisor.com/media/photo-s/09/dc/d8/9c/caption.jpg,"['空調設施', '客房服務']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '禮賓服務']","NT$2,073"
三德大飯店,"台北排名第 221 的超值住宿地點，共 1,199 家","NT$2,078",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d455556-Reviews-Santos_Hotel-Datong_Taipei.html,承德路三段49號,4.0,522,https://media-cdn.tripadvisor.com/media/photo-s/13/db/3d/dd/santos-hotel.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '餐廳', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店', '乾洗服務']",
福容大飯店 台北一館,"台北排名第 222 的超值住宿地點，共 1,199 家","NT$2,857",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1115951-Reviews-Fullon_Hotel_Taipei_Central-Da_an_Taipei.html,建國南路一段266號,4.0,234,https://media-cdn.tripadvisor.com/media/photo-s/08/14/68/e3/caption.jpg,,,"NT$2,385"
皇家季節酒店北投溫泉館,"台北排名第 223 的超值住宿地點，共 1,199 家","NT$2,424",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1448765-Reviews-Royal_Seasons_Hotel_Hot_Spring_Beitou-Beitou_Taipei.html,北投區中山路26號,3.5,188,https://media-cdn.tripadvisor.com/media/photo-s/12/b4/fd/14/20180419-191730-largejpg.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '浴缸', '免費早餐', '免費接駁或計程車服務', '會議室', '禁菸飯店', '乾洗服務']","NT$2,057"
喬合大飯店,"台北排名第 224 的超值住宿地點，共 1,199 家","NT$2,922",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1742882-Reviews-Deja_Vu_Hotel-Da_an_Taipei.html,復興南路一段136號,4.0,169,https://media-cdn.tripadvisor.com/media/photo-s/04/b8/18/66/caption.jpg,"['禁菸客房', '空調設施', '迷你吧']","['免費停車', '免費高速上網 (WiFi)', '免費早餐', '機場接送', '提供上網服務的商務中心', '會議室', '禁菸飯店', '乾洗服務']","NT$3,080"
宜家商旅 - 拉邁森酒店,"台北排名第 225 的超值住宿地點，共 1,199 家","NT$2,096",https://www.tripadvisor.com.tw/Hotel_Review-g13806767-d7787787-Reviews-La_Maison_Hotel-Neihu_Taipei.html,內湖區成功路二段512號,4.0,84,https://media-cdn.tripadvisor.com/media/photo-s/08/28/96/02/caption.jpg,,,"NT$2,119"
宿之酒店,"台北排名第 226 的超值住宿地點，共 1,199 家","NT$1,636",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d14156332-Reviews-Suz_Catorze-Wanhua_Taipei.html,環河南路一段51號,4.5,55,https://media-cdn.tripadvisor.com/media/photo-s/13/33/af/37/river-suite.jpg,,,
橙舍青年旅舍(台北二館),"台北排名第 227 的超值住宿地點，共 1,199 家","NT$2,165",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d6418531-Reviews-Taipei_Backpackers_Hostel-Wanhua_Taipei.html,"萬華區西門町漢口街二段56號|58號2,3樓",5.0,33,https://media-cdn.tripadvisor.com/media/photo-s/10/6e/01/54/caption.jpg,,,
詩漫精品旅館,"台北排名第 228 的超值住宿地點，共 1,199 家","NT$3,420",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d7748969-Reviews-Smile_Inn-Zhongzheng_District_Taipei.html,中正區館前路8號6樓,4.0,79,https://media-cdn.tripadvisor.com/media/photo-s/0d/fe/c9/a5/smile-inn.jpg,"['禁菸客房', '空調設施', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '網際網路', '禁菸飯店']",
香樹花園酒店,"台北排名第 229 的超值住宿地點，共 1,199 家",NT$829,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d2543756-Reviews-S_aura_Hotel-Zhongshan_District_Taipei.html,中山區堤頂大道二段566號,4.5,109,https://media-cdn.tripadvisor.com/media/photo-s/10/1c/d7/ae/1501682174887-largejpg.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '私人陽台', '客房服務', '迷你吧', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '浴缸', '免費早餐', '機場接送', '提供上網服務的商務中心', '會議設施']",
柯達大飯店(台北一店),"台北排名第 230 的超值住宿地點，共 1,199 家","NT$1,643",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1656975-Reviews-K_Hotel_Taipei_I-Zhongshan_District_Taipei.html,中山區中山北路二段11巷1號,4.0,74,https://media-cdn.tripadvisor.com/media/photo-s/13/cf/d3/6f/caption.jpg,"['禁菸客房', '空調設施', '客房服務']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '禁菸飯店', '洗衣服務']",
台北有園飯店,"台北排名第 231 的超值住宿地點，共 1,199 家","NT$3,868",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7701935-Reviews-U_Hotel_Taipei_Nanjing_East_Road-Zhongshan_District_Taipei.html,中山區南京東路三段16號,4.0,128,https://media-cdn.tripadvisor.com/media/photo-s/09/5f/10/f3/caption.jpg,,,"NT$3,668"
天雲旅棧 - 台北基河,"台北排名第 232 的超值住宿地點，共 1,199 家","NT$1,021",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d9725465-Reviews-Tango_INN_Taipei_JiHe-Shilin_Taipei.html,士林區基河路18號,4.5,36,https://media-cdn.tripadvisor.com/media/photo-s/0d/c1/85/75/caption.jpg,,,"NT$2,077"
北門文旅,"台北排名第 233 的超值住宿地點，共 1,199 家","NT$2,660",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d8128255-Reviews-Bayman_Hotel-Datong_Taipei.html,長安西路145巷3號,4.5,60,https://media-cdn.tripadvisor.com/media/photo-s/0c/71/5f/76/caption.jpg,,,"NT$2,961"
國王大飯店,"台北排名第 234 的超值住宿地點，共 1,199 家","NT$2,597",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d579376-Reviews-Emperor_Hotel-Zhongshan_District_Taipei.html,南京東路1段118號1區,3.5,206,https://media-cdn.tripadvisor.com/media/photo-s/0d/3a/33/c5/emperor-suite--v14022391.jpg,"['禁菸客房', '空調設施', '客房服務']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '餐廳', '會議室', '禁菸飯店', '洗衣服務']",
德立莊酒店,"台北排名第 235 的超值住宿地點，共 1,199 家","NT$1,627",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8181364-Reviews-Hotel_Midtown_Richardson-Zhongzheng_District_Taipei.html,中正區秀山街4號(衡陽路99號),3.5,882,https://media-cdn.tripadvisor.com/media/photo-s/09/ff/a9/4a/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '保險箱', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '餐廳', '機場接送', '會議室', '禮賓服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
米尼旅店,"台北排名第 236 的超值住宿地點，共 1,199 家","NT$1,735",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d9779713-Reviews-Mini_Inn-Zhongzheng_District_Taipei.html,中正區忠孝西路一段23號2樓,4.5,81,https://media-cdn.tripadvisor.com/media/photo-s/0e/40/f9/90/caption.jpg,,,"NT$1,904"
長虹大飯店,"台北排名第 237 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d582179-Reviews-Rainbow_Hotel-Wanhua_Taipei.html,萬華區漢中街36號,4.0,368,https://media-cdn.tripadvisor.com/media/photo-s/0b/34/7c/4c/caption.jpg,"['禁菸客房', '空調設施', '平板電視']","['免費網際網路', '無線網路', '網際網路', '免費早餐', '自助式早餐', '禁菸飯店']",
愛玩客旅店,"台北排名第 238 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d10676877-Reviews-Iplay_Inn-Wanhua_Taipei.html,西寧南路30號12樓,4.5,52,https://media-cdn.tripadvisor.com/media/photo-s/0c/e7/16/6a/caption.jpg,,,"NT$1,001"
富粧商務旅店,"台北排名第 239 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3382531-Reviews-Fu_Chang_Hotel-Wanhua_Taipei.html,萬華區康定路6號,4.0,72,https://media-cdn.tripadvisor.com/media/photo-s/0b/6b/f6/d2/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '機場接送', '提供上網服務的商務中心', '禁菸飯店', '洗衣服務']","NT$1,581"
首都大飯店大直館,"台北排名第 240 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1577080-Reviews-Capital_Hotel_Dazhi-Zhongshan_District_Taipei.html,中山区植福路288號,4.0,88,https://media-cdn.tripadvisor.com/media/photo-s/04/67/66/5b/caption.jpg,,,"NT$1,232"
北投亞太飯店,"台北排名第 241 的超值住宿地點，共 1,199 家","NT$3,760",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d13412232-Reviews-Asia_Pacific_Hotel_Beitou-Beitou_Taipei.html,投區幽雅路31號,4.0,47,https://media-cdn.tripadvisor.com/media/photo-s/12/22/c8/35/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '迷你吧', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '室內游泳池', '酒吧/酒廊', '兒童活動 (適合兒童/家庭)', '巴士接駁服務', '提供上網服務的商務中心']","NT$3,995"
莎多堡奇幻旅館,"台北排名第 242 的超值住宿地點，共 1,199 家","NT$6,060",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d2062074-Reviews-Sato_Castle_Motel-Zhongshan_District_Taipei.html,中山區敬業二路75號,4.0,112,https://media-cdn.tripadvisor.com/media/photo-s/17/ae/26/8e/caption.jpg,,,
帥客旅店,"台北排名第 243 的超值住宿地點，共 1,199 家","NT$2,355",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d2458070-Reviews-Saual_Keh_Hotel-Zhongzheng_District_Taipei.html,羅斯福路一段90巷2號,4.0,153,https://media-cdn.tripadvisor.com/media/photo-s/09/cc/2c/53/deluxe-room--v9666381.jpg,['禁菸客房'],"['免費高速上網 (WiFi)', '有健身房的健身中心', '自助式早餐', '會議室', '禮賓服務', '禁菸飯店', '洗衣服務', '自助式洗衣']",
樂客商旅,"台北排名第 244 的超值住宿地點，共 1,199 家","NT$1,462",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d2026518-Reviews-Look_Hotel-Zhongzheng_District_Taipei.html,"中正區襄陽路8號 No.8, Xiangyang Rd.Zhongzheng Dist.",3.5,181,https://media-cdn.tripadvisor.com/media/photo-s/10/ec/d9/eb/caption.jpg,,,
高絲旅館 - 西門町西寧館,"台北排名第 245 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2458075-Reviews-Go_Sleep_Hotel_Xining-Wanhua_Taipei.html,萬華區西寧南路36號9樓-1,3.5,99,https://media-cdn.tripadvisor.com/media/photo-s/0a/8c/09/2f/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '自助式早餐', '機場接送', '禁菸飯店', '洗衣服務']","NT$1,526"
柯達大飯店 台北長安,"台北排名第 246 的超值住宿地點，共 1,199 家","NT$2,010",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d12522137-Reviews-K_Hotels_Taipei_Chang_An-Zhongshan_District_Taipei.html,中山區松江路61-1號,4.5,22,https://media-cdn.tripadvisor.com/media/photo-s/13/c3/e3/34/2.jpg,,,
首都大飯店松山館,"台北排名第 247 的超值住宿地點，共 1,199 家","NT$6,086",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d7263760-Reviews-Capital_Hotel_Song_Shan-Songshan_Taipei.html,八德路四段658號,3.5,103,https://media-cdn.tripadvisor.com/media/photo-s/0e/a5/b2/7d/room-space-wall-to-wall.jpg,"['禁菸客房', '套房', '空調設施', '私人陽台', '客房服務']","['免費停車', '停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '提供上網服務的商務中心', '禁菸飯店', '洗衣服務']","NT$6,060"
大可居青年旅館,"台北排名第 248 的超值住宿地點，共 1,199 家","NT$2,627",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7368514-Reviews-Ximen_Duckstay_Hostel-Wanhua_Taipei.html,萬華區昆明街316號,4.5,60,https://media-cdn.tripadvisor.com/media/photo-s/11/66/cc/3b/caption.jpg,"['禁菸客房', '空調設施', '微波爐', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '酒吧/酒廊', '提供上網服務的商務中心', '禮賓服務', '禁菸飯店', '自助式洗衣']",
星美休閒飯店,"台北排名第 249 的超值住宿地點，共 1,199 家","NT$2,026",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d633570-Reviews-Beauty_Hotels_Taipei_Starbeauty_Resort-Shilin_Taipei.html,前港街38-1號,4.0,228,https://media-cdn.tripadvisor.com/media/photo-s/09/b5/87/14/caption.jpg,,,
司旅,"台北排名第 250 的超值住宿地點，共 1,199 家",NT$698,https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d11426624-Reviews-Chez_Nous-Da_an_Taipei.html,信義路三段147巷18號,4.0,47,https://media-cdn.tripadvisor.com/media/photo-s/0d/23/c7/ed/caption.jpg,"['禁菸客房', '套房', '空調設施', '迷你吧', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '餐廳', '提供早餐', '機場接送', '禮賓服務', '禁菸飯店', '洗衣服務']",NT$519
皇家季節酒店北投溫泉館,"台北排名第 251 的超值住宿地點，共 1,199 家","NT$1,727",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1448765-Reviews-Royal_Seasons_Hotel_Hot_Spring_Beitou-Beitou_Taipei.html,北投區中山路26號,3.5,188,https://media-cdn.tripadvisor.com/media/photo-s/12/b4/fd/14/20180419-191730-largejpg.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '浴缸', '免費早餐', '免費接駁或計程車服務', '會議室', '禁菸飯店', '乾洗服務']","NT$1,653"
東龍大飯店,"台北排名第 252 的超值住宿地點，共 1,199 家","NT$2,533",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d545804-Reviews-East_Dragon_Hotel-Wanhua_Taipei.html,萬華區漢口街二段23號,3.5,180,https://media-cdn.tripadvisor.com/media/photo-s/0e/d1/0b/f3/caption.jpg,,,
洛碁大飯店松山館,"台北排名第 253 的超值住宿地點，共 1,199 家","NT$2,096",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d11704784-Reviews-Green_World_Hotel_Songshan-Nangang_Taipei.html,玉成街149號,4.0,60,https://media-cdn.tripadvisor.com/media/photo-s/11/d7/4c/12/caption.jpg,"['禁菸客房', '空調設施', '私人陽台']","['免費高速上網 (WiFi)', '免費網際網路', '網際網路', '禁菸飯店', '洗衣服務']","NT$2,119"
城市商旅-台北北門館,"台北排名第 254 的超值住宿地點，共 1,199 家","NT$1,634",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d12057963-Reviews-Citysuites_Taipei_Beimen-Datong_Taipei.html,長安西路265號,4.0,67,https://media-cdn.tripadvisor.com/media/photo-s/15/30/7b/e9/caption.jpg,['空調設施'],"['免費高速上網 (WiFi)', '免費網際網路', '網際網路']",
久居棧旅店,"台北排名第 255 的超值住宿地點，共 1,199 家","NT$1,987",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d6924974-Reviews-9ine_Hotel-Datong_Taipei.html,大同區延平北路二段255號2樓,4.0,102,https://media-cdn.tripadvisor.com/media/photo-s/0f/58/6b/83/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '提供上網服務的商務中心', '禮賓服務', '禁菸飯店', '洗衣服務']","NT$2,510"
洛碁舞衣新宿-南京館,"台北排名第 256 的超值住宿地點，共 1,199 家","NT$1,590",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d3197094-Reviews-Green_World_Mai_Nanjing-Zhongshan_District_Taipei.html,南京東路二段163號,4.0,84,https://media-cdn.tripadvisor.com/media/photo-s/09/3c/01/5a/caption.jpg,,,
能量旅店 - 台北西門館,"台北排名第 257 的超值住宿地點，共 1,199 家","NT$1,169",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d9782913-Reviews-Energy_Inn-Wanhua_Taipei.html,萬華區康定路25巷38號,4.5,51,https://media-cdn.tripadvisor.com/media/photo-s/0a/82/8f/14/caption.jpg,,,"NT$1,011"
宿之酒店,"台北排名第 258 的超值住宿地點，共 1,199 家","NT$1,796",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d14156332-Reviews-Suz_Catorze-Wanhua_Taipei.html,環河南路一段51號,4.5,55,https://media-cdn.tripadvisor.com/media/photo-s/13/33/af/37/river-suite.jpg,"['禁菸客房', '套房', '空調設施', '房務', '客房服務', '迷你吧']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '餐廳', '機場接送', '禮賓服務', '禁菸飯店', '乾洗服務']","NT$1,709"
豪景大酒店新館,"台北排名第 259 的超值住宿地點，共 1,199 家","NT$1,839",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d8155535-Reviews-New_Riverview_Suites-Wanhua_Taipei.html,西門町成都路173之1號,4.0,58,https://media-cdn.tripadvisor.com/media/photo-s/10/21/ed/3e/caption.jpg,,,"NT$2,040"
天雲旅棧 - 台北基河,"台北排名第 260 的超值住宿地點，共 1,199 家","NT$3,420",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d9725465-Reviews-Tango_INN_Taipei_JiHe-Shilin_Taipei.html,士林區基河路18號,4.5,36,https://media-cdn.tripadvisor.com/media/photo-s/0d/c1/85/75/caption.jpg,,,
天雲旅棧 台北西門,"台北排名第 261 的超值住宿地點，共 1,199 家","NT$5,368",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d11824759-Reviews-Tango_Inn_Taipei_Ximen-Wanhua_Taipei.html,萬華區昆明街96巷8號,4.0,48,https://media-cdn.tripadvisor.com/media/photo-s/0d/c2/dd/bc/caption.jpg,,,"NT$3,670"
新客來商旅,"台北排名第 262 的超值住宿地點，共 1,199 家","NT$2,597",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d7229094-Reviews-New_Stay_Inn_II-Datong_Taipei.html,大同區南京西路151號6樓,4.0,43,https://media-cdn.tripadvisor.com/media/photo-s/08/27/9c/81/caption.jpg,,,
玩味旅舍,"台北排名第 263 的超值住宿地點，共 1,199 家","NT$2,234",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d8550258-Reviews-Play_Design_Hotel-Datong_Taipei.html,大同區太原路156-2號5樓,5.0,22,https://media-cdn.tripadvisor.com/media/photo-s/12/50/4d/92/local-fun-room.jpg,,,"NT$2,251"
東門旅店,"台北排名第 264 的超值住宿地點，共 1,199 家","NT$1,344",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d6161125-Reviews-Dongmen_Hotel-Zhongzheng_District_Taipei.html,中正區臨沂街76號2樓,4.0,65,https://media-cdn.tripadvisor.com/media/photo-s/05/d2/53/94/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '機場接送', '禁菸飯店']",
南港老爺行旅,"台北排名第 265 的超值住宿地點，共 1,199 家","NT$4,169",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d15768537-Reviews-The_Place_Taipei-Nangang_Taipei.html,經貿二路196號 10樓,4.5,31,https://media-cdn.tripadvisor.com/media/photo-s/16/44/60/87/caption.jpg,"['禁菸客房', '套房', '空調設施', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '機場接送', '會議設施', '會議室', '禮賓服務']",
中源大飯店,"台北排名第 266 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1645926-Reviews-New_Continental_Hotel-Datong_Taipei.html,大同區重慶北路一段73號,3.5,160,https://media-cdn.tripadvisor.com/media/photo-s/0e/d0/ae/26/caption.jpg,"['禁菸客房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '餐廳', '自助式早餐', '禁菸飯店']","NT$1,048"
首都唯客樂飯店,"台北排名第 267 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d505584-Reviews-Waikoloa_Hotel-Zhongshan_District_Taipei.html,中山區長春路187號,4.0,63,https://media-cdn.tripadvisor.com/media/photo-s/03/3b/d2/d5/caption.jpg,"['禁菸客房', '空調設施', '客房服務', '迷你吧']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '免費早餐', '餐廳', '機場接送', '禁菸飯店', '洗衣服務']","NT$2,857"
家美飯店,"台北排名第 268 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d505080-Reviews-Welcome_Hotel-Zhongzheng_District_Taipei.html,北平東路12號,4.0,161,https://media-cdn.tripadvisor.com/media/photo-s/01/26/11/4a/welcome-hotel-like-the.jpg,,,"NT$1,524"
意芙旅店,"台北排名第 269 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d4022949-Reviews-IF_Inn-Datong_Taipei.html,大同區延平北路2段195號之2,4.0,47,https://media-cdn.tripadvisor.com/media/photo-s/0e/bb/b0/14/deluxe-family--v15642404.jpg,,,"NT$2,178"
世聯商務飯店,"台北排名第 270 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d505595-Reviews-Link_World_Hotel_Taipei-Zhongshan_District_Taipei.html,中山區松江路90巷5號,4.0,114,https://media-cdn.tripadvisor.com/media/photo-s/09/91/43/26/standard-twin--v9668397.jpg,,,"NT$2,597"
台北東旅,"台北排名第 271 的超值住宿地點，共 1,199 家","NT$6,812",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d12463118-Reviews-Hotel_East_Taipei-Songshan_Taipei.html,松山區南京東路五段97號,4.5,485,https://media-cdn.tripadvisor.com/media/photo-s/10/42/3b/42/caption.jpg,"['禁菸客房', '套房', '空調設施', '迷你吧', '冰箱']","['免費高速上網 (WiFi)', '免費網際網路', '浴缸', '免費早餐', '機場接送', '禁菸飯店', '洗衣服務', '自助式洗衣']","NT$6,812"
明日大飯店,"台北排名第 272 的超值住宿地點，共 1,199 家","NT$2,722",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d634690-Reviews-Tomorrow_Hotel-Wanhua_Taipei.html,萬華區成都路23號,3.5,167,https://media-cdn.tripadvisor.com/media/photo-s/06/5e/59/47/caption.jpg,,,"NT$2,610"
愛客發時尚旅館萬年館,"台北排名第 273 的超值住宿地點，共 1,199 家","NT$1,022",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2543758-Reviews-ECFA_Hotel_Wan_Nian-Wanhua_Taipei.html,西寧南路70號 6樓,3.5,180,https://media-cdn.tripadvisor.com/media/photo-s/08/f2/e9/a8/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '免費早餐', '自助式早餐', '禁菸飯店']","NT$1,195"
思泊客,"台北排名第 274 的超值住宿地點，共 1,199 家","NT$1,133",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d6555535-Reviews-Sparkle_Hotel_Taipei_101-Xinyi_District_Taipei.html,信義區信義路五段16號B1,4.0,91,https://media-cdn.tripadvisor.com/media/photo-s/10/f4/53/e7/caption.jpg,"['城市景觀', '禁菸客房', '遮光窗簾', '空調設施', '書桌', '咖啡壺/茶壺', '第四台/衛星電視', '浴缸/淋浴間']","['免費高速上網 (WiFi)', '咖啡館', '腳踏車租賃', '登山健行', '會議設施', '會議室', '行李存放', '禮賓服務']","NT$1,179"
