userName,user_link,commented_hotel
Heidi Y,https://www.tripadvisor.com.tw/Profile/DophinY,
Line lele,https://www.tripadvisor.com.tw/Profile/Line0233,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d306449-Reviews-Sunworld_Dynasty_Hotel_Taipei-Songshan_Taipei.html
妤妤妤,https://www.tripadvisor.com.tw/Profile/EJL1005,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d306449-Reviews-Sunworld_Dynasty_Hotel_Taipei-Songshan_Taipei.html
Zhan Leo,https://www.tripadvisor.com.tw/Profile/abcd33456,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d306449-Reviews-Sunworld_Dynasty_Hotel_Taipei-Songshan_Taipei.html
Wendy,https://www.tripadvisor.com.tw/Profile/Qsc753963,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d14187606-Reviews-Hua_Shan_Din_by_Cosmos_Creation-Zhongzheng_District_Taipei.html
cs821qq,https://www.tripadvisor.com.tw/Profile/cs821qq,"https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d14187606-Reviews-Hua_Shan_Din_by_Cosmos_Creation-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294197-d306126-Reviews-Hotel_PJ_Myeongdong-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127623-d11885474-Reviews-The_Bridge_Hotel_Shinsaibashi-Chuo_Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g298566-d310279-Reviews-Namba_Oriental_Hotel-Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g298162-d304292-Reviews-Hilton_Tokyo_Bay-Urayasu_Chiba_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d309419-Reviews-Warwick_Hotel_Cheung_Chau-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066457-d6987624-Reviews-Hotel_Gracery_Shinjuku-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d850401-Reviews-Centara_Grand_at_CentralWorld-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g294265-d9587422-Reviews-Hotel_Boss-Singapore.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d6942231-Reviews-Dream_House_Ximen-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g664891-d635011-Reviews-The_Rocks_Hotel-Macau.html, https://www.tripadvisor.com.tw/Hotel_Review-g664891-d456076-Reviews-Emperor_Hotel-Macau.html"
endy,https://www.tripadvisor.com.tw/Profile/endytam90,
MonaYMWang,https://www.tripadvisor.com.tw/Profile/MonaYMWang,"https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d14187606-Reviews-Hua_Shan_Din_by_Cosmos_Creation-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806497-d1201244-Reviews-Shangri_La_s_Far_Eastern_Plaza_Hotel_Tainan-East_District_Tainan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7840139-Reviews-Taipei_Marriott_Hotel-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d306447-Reviews-Grand_Hyatt_Taipei-Xinyi_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806903-d10147208-Reviews-Lakeshore_Hotel_Suao-Su_ao_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g664891-d543695-Reviews-Pousada_de_Mong_Ha-Macau.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d4266650-Reviews-Taiori_House-Jiaoxi_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d1026343-Reviews-Fleur_de_Chine_Hotel_Sun_Moon_Lake-Yuchi_Nantou.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d7230669-Reviews-Just_Sleep_Jiao_Xi_Hotel-Jiaoxi_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g294197-d8118189-Reviews-Shilla_Stay_Mapo-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g297418-d7382322-Reviews-Pullman_Zhuhai-Zhuhai_Guangdong.html"
gloriakanws,https://www.tripadvisor.com.tw/Profile/gloriakanws,
Jay,https://www.tripadvisor.com.tw/Profile/jay97997,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2347774-Reviews-Amba_Taipei_Ximending-Wanhua_Taipei.html
Sara,https://www.tripadvisor.com.tw/Profile/Sarathecorer,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2347774-Reviews-Amba_Taipei_Ximending-Wanhua_Taipei.html
Leo C,https://www.tripadvisor.com.tw/Profile/LeoC1118,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2347774-Reviews-Amba_Taipei_Ximending-Wanhua_Taipei.html
Alwaystravel,https://www.tripadvisor.com.tw/Profile/Alwaystravellingau,"https://www.tripadvisor.com.tw/Hotel_Review-g188604-d618083-Reviews-Hotel_Hanzestadslogement_De_Leeuw-Deventer_Overijssel_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g652238-d640889-Reviews-Hotel_de_Sterrenberg-Otterlo_Ede_Gelderland_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g188616-d2302811-Reviews-Mary_K_Hotel-Utrecht.html, https://www.tripadvisor.com.tw/Hotel_Review-g188628-d2421572-Reviews-Best_Western_Plus_City_Hotel_Gouda-Gouda_South_Holland_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g188626-d510114-Reviews-Hotel_de_Emauspoort-Delft_South_Holland_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g186317-d482991-Reviews-Kingston_Theatre_Hotel-Kingston_upon_Hull_East_Riding_of_Yorkshire_England.html, https://www.tripadvisor.com.tw/Hotel_Review-g186346-d210364-Reviews-Abbey_Guest_House-York_North_Yorkshire_England.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d302173-Reviews-Regal_Airport_Hotel-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808541-d306391-Reviews-Silks_Place_Taroko-Xiulin_Hualien.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2347774-Reviews-Amba_Taipei_Ximending-Wanhua_Taipei.html"
janet0wong,https://www.tripadvisor.com.tw/Profile/janet0wong,"https://www.tripadvisor.com.tw/Hotel_Review-g308272-d1877455-Reviews-Atour_Hotel_Shanghai_New_International_Expo_Center_Maglev_Station-Shanghai.html, https://www.tripadvisor.com.tw/Hotel_Review-g190454-d1956609-Reviews-Ibis_Wien_Mariahilf_Hotel-Vienna.html, https://www.tripadvisor.com.tw/Hotel_Review-g190441-d206593-Reviews-Austria_Trend_Hotel_Europa_Salzburg-Salzburg_Austrian_Alps.html, https://www.tripadvisor.com.tw/Hotel_Review-g187309-d6851497-Reviews-Relexa_Hotel_Munich-Munich_Upper_Bavaria_Bavaria.html, https://www.tripadvisor.com.tw/Hotel_Review-g187147-d497164-Reviews-Libertel_Gare_de_l_Est_Francais-Paris_Ile_de_France.html"
Vanessa,https://www.tripadvisor.com.tw/Profile/Vanessa0220,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d308595-Reviews-Royal_Inn_Taipei_Nanxi_MRT_Zhongshan_Station-Zhongshan_District_Taipei.html
harshalshah1972,https://www.tripadvisor.com.tw/Profile/harshalshah1972,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d308595-Reviews-Royal_Inn_Taipei_Nanxi_MRT_Zhongshan_Station-Zhongshan_District_Taipei.html
DSLRVVM,https://www.tripadvisor.com.tw/Profile/DSLRVVM,"https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d308595-Reviews-Royal_Inn_Taipei_Nanxi_MRT_Zhongshan_Station-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d7395723-Reviews-Hotel_Royal_Beitou-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d7341154-Reviews-WO_Hotel-Qianjin_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066443-d307319-Reviews-Akasaka_Excel_Hotel_Tokyu-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g297415-d3677288-Reviews-Fuqinglong_Huatian_Holiday_Hotel-Shenzhen_Guangdong.html, https://www.tripadvisor.com.tw/Hotel_Review-g14129743-d1082868-Reviews-APA_Villa_Hotel_Akasaka_Mitsuke-Akasaka_Minato_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066457-d310302-Reviews-Shinjuku_Washington_Hotel_Main-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d4105241-Reviews-Hotel_de_Plus-Hengchun_Pingtung.html"
74freddiey,https://www.tripadvisor.com.tw/Profile/74freddiey,"https://www.tripadvisor.com.tw/Hotel_Review-g190454-d9756793-Reviews-Graetzlhotel_Karmelitermarkt-Vienna.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d308595-Reviews-Royal_Inn_Taipei_Nanxi_MRT_Zhongshan_Station-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g190454-d595920-Reviews-Hotel_Resonanz_Vienna-Vienna.html, https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d306453-Reviews-Les_Suites_Taipei_Da_An-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d2247561-Reviews-Warner_B_B-Hengchun_Pingtung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d2245355-Reviews-Sunrise_B_B-Taitung_City_Taitung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d1187155-Reviews-Liga_Hotel-Hualien_City_Hualien.html"
貝拉拉,https://www.tripadvisor.com.tw/Profile/bellala100,
Michelle,https://www.tripadvisor.com.tw/Profile/sykakaka,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d598759-Reviews-Ambience_Hotel-Zhongshan_District_Taipei.html
Chun T,https://www.tripadvisor.com.tw/Profile/chunt2019,
Pan,https://www.tripadvisor.com.tw/Profile/cheer1991777,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d598759-Reviews-Ambience_Hotel-Zhongshan_District_Taipei.html
Kate,https://www.tripadvisor.com.tw/Profile/mabinogi1110,
Agnesh,https://www.tripadvisor.com.tw/Profile/ms0384798,
Felix N,https://www.tripadvisor.com.tw/Profile/Felix5,"https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7738019-Reviews-Amba_Taipei_Zhongshan-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g255115-d13132998-Reviews-Doubletree_By_Hilton_Wellington-Wellington_Greater_Wellington_North_Island.html, https://www.tripadvisor.com.tw/Hotel_Review-g255106-d1229528-Reviews-Nesuto_Stadium_Apartment_Hotel-Auckland_Central_North_Island.html, https://www.tripadvisor.com.tw/Hotel_Review-g294265-d12700216-Reviews-Andaz_Singapore-Singapore.html, https://www.tripadvisor.com.tw/Hotel_Review-g294265-d2526267-Reviews-Village_Hotel_Katong_by_Far_East_Hospitality-Singapore.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d306447-Reviews-Grand_Hyatt_Taipei-Xinyi_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d1210756-Reviews-Hyatt_Regency_Hong_Kong_Tsim_Sha_Tsui-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d305392-Reviews-Grand_Hyatt_Hong_Kong-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g297415-d7807467-Reviews-Hilton_Shenzhen_Futian-Shenzhen_Guangdong.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127623-d678584-Reviews-Cross_Hotel_Osaka-Chuo_Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d12178556-Reviews-Park_Hyatt_Bangkok-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g60763-d113311-Reviews-The_Peninsula_New_York-New_York_City_New_York.html, https://www.tripadvisor.com.tw/Hotel_Review-g60745-d8316858-Reviews-The_Godfrey_Hotel_Boston-Boston_Massachusetts.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12419761-Reviews-CitizenM_Taipei_North_Gate-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g155004-d877926-Reviews-Hilton_Garden_Inn_Ottawa_Airport-Ottawa_Ontario.html, https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d10446670-Reviews-SSBHotel_Shin_Sei_Bashi-Central_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d12257081-Reviews-Watermark_Hotel_Kaohsiung_Main_Station-Sanmin_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g297412-d446997-Reviews-Cinese_Hotel_Dongguan-Dongguan_Guangdong.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d4585733-Reviews-Pentahotel_Hong_Kong_Kowloon-Hong_Kong.html"
Gwegweguagua,https://www.tripadvisor.com.tw/Profile/Gwegweguagua,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7738019-Reviews-Amba_Taipei_Zhongshan-Zhongshan_District_Taipei.html
Noelli Y,https://www.tripadvisor.com.tw/Profile/nsbyap,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7738019-Reviews-Amba_Taipei_Zhongshan-Zhongshan_District_Taipei.html
~阿飄,https://www.tripadvisor.com.tw/Profile/k26782002,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7738019-Reviews-Amba_Taipei_Zhongshan-Zhongshan_District_Taipei.html
dawi67,https://www.tripadvisor.com.tw/Profile/dawi67,"https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7738019-Reviews-Amba_Taipei_Zhongshan-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g187147-d7593552-Reviews-Hotel_Juliana_Paris-Paris_Ile_de_France.html, https://www.tripadvisor.com.tw/Hotel_Review-g1121428-d325204-Reviews-Benesse_House-Naoshima_cho_Kagawa_gun_Kagawa_Prefecture_Shikoku.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127656-d5979736-Reviews-Rock_Star_Hotel-Nishi_Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g60872-d1075987-Reviews-Big_Island_Retreat-Kailua_Kona_Island_of_Hawaii_Hawaii.html, https://www.tripadvisor.com.tw/Hotel_Review-g294314-d3678535-Reviews-Maison_Fortaleza-Cusco_Cusco_Region.html"
kwan,https://www.tripadvisor.com.tw/Profile/kwan0008,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d10125458-Reviews-Roaders_Hotel-Zhongzheng_District_Taipei.html
Chuchu,https://www.tripadvisor.com.tw/Profile/Chuchuman0825,
Emily,https://www.tripadvisor.com.tw/Profile/emily626hk,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d10125458-Reviews-Roaders_Hotel-Zhongzheng_District_Taipei.html
謦妤 李,https://www.tripadvisor.com.tw/Profile/Navigate413678,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d10125458-Reviews-Roaders_Hotel-Zhongzheng_District_Taipei.html
意好 誠,https://www.tripadvisor.com.tw/Profile/Vacationer410204,
Roam591357,https://www.tripadvisor.com.tw/Profile/Roam591357,
Yo L,https://www.tripadvisor.com.tw/Profile/YoL292,
M*K,https://www.tripadvisor.com.tw/Profile/109mke,
chi2md,https://www.tripadvisor.com.tw/Profile/chi2md,"https://www.tripadvisor.com.tw/Hotel_Review-g317125-d16721306-Reviews-Avior_Hotel-General_Santos_South_Cotabato_Province_Mindanao.html, https://www.tripadvisor.com.tw/Hotel_Review-g1758900-d9589419-Reviews-Shangri_La_at_the_Fort_Manila-Taguig_City_Metro_Manila_Luzon.html, https://www.tripadvisor.com.tw/Hotel_Review-g45963-d570084-Reviews-South_Point_Hotel_Casino_and_Spa-Las_Vegas_Nevada.html, https://www.tripadvisor.com.tw/Hotel_Review-g32655-d84286-Reviews-Holiday_Inn_Express_Los_Angeles_Downtown_West-Los_Angeles_California.html, https://www.tripadvisor.com.tw/Hotel_Review-g298570-d608399-Reviews-Traders_Hotel_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html, https://www.tripadvisor.com.tw/Hotel_Review-g297576-d6731311-Reviews-Hilton_Batumi-Batumi_Adjara_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g1646567-d1195146-Reviews-Club_Balai_Isabel-Talisay_Batangas_Province_Calabarzon_Region_Luzon.html, https://www.tripadvisor.com.tw/Hotel_Review-g1142476-d10758067-Reviews-Sundowners_Vacation_Villa-Bolinao_Pangasinan_Province_Ilocos_Region_Luzon.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1191384-Reviews-Cai_She_Hotel-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1218729-Reviews-Hotel_Sense-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g312693-d7318728-Reviews-Nobu_Hotel_Manila-Paranaque_Metro_Manila_Luzon.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127387-d1095604-Reviews-Daiwa_Roynet_Hotel_Nagoya_Ekimae-Nakamura_Nagoya_Aichi_Prefecture_Tokai_Chubu.html"
Alex3004,https://www.tripadvisor.com.tw/Profile/Alex3004,"https://www.tripadvisor.com.tw/Hotel_Review-g294197-d7834720-Reviews-Four_Points_by_Sheraton_Seoul_Namsan-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g297885-d9597798-Reviews-Jeju_Beach_Hotel_Hamdeok-Jeju_Jeju_Island.html, https://www.tripadvisor.com.tw/Hotel_Review-g298452-d13480352-Reviews-Savoy_Hotel_Manila-Pasay_Metro_Manila_Luzon.html, https://www.tripadvisor.com.tw/Hotel_Review-g294260-d1201297-Reviews-Fairways_Bluewater-Boracay_Malay_Aklan_Province_Panay_Island_Visayas.html, https://www.tripadvisor.com.tw/Hotel_Review-g294260-d3177923-Reviews-The_District_Boracay-Boracay_Malay_Aklan_Province_Panay_Island_Visayas.html, https://www.tripadvisor.com.tw/Hotel_Review-g298450-d7094765-Reviews-City_Garden_GRAND_Hotel-Makati_Metro_Manila_Luzon.html, https://www.tripadvisor.com.tw/Hotel_Review-g297415-d613606-Reviews-Marco_Polo_Shenzhen-Shenzhen_Guangdong.html, https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301558-Reviews-Howard_Plaza_Hotel_Taipei-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d302768-Reviews-The_Sherwood_Taipei-Songshan_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d8145994-Reviews-Popway_Hotel-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12419761-Reviews-CitizenM_Taipei_North_Gate-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d6498153-Reviews-Iclub_Sheung_Wan_Hotel-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d305913-Reviews-The_Salisbury_YMCA_of_Hong_Kong-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g297415-d1211459-Reviews-The_Pavilion_Hotel-Shenzhen_Guangdong.html, https://www.tripadvisor.com.tw/Hotel_Review-g1439536-d305522-Reviews-Hotel_Novotel_Moscow_Sheremetyevo_Airport-Khimki_Moscow_Oblast_Central_Russia.html, https://www.tripadvisor.com.tw/Hotel_Review-g295424-d2322300-Reviews-Ramada_Plaza_By_Wyndham_Jumeirah_Beach-Dubai_Emirate_of_Dubai.html, https://www.tripadvisor.com.tw/Hotel_Review-g295424-d3297630-Reviews-JA_Ocean_View_Hotel-Dubai_Emirate_of_Dubai.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d302173-Reviews-Regal_Airport_Hotel-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d308429-Reviews-Empire_Hotel_Kowloon-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g298570-d1742157-Reviews-GTower_Hotel-Kuala_Lumpur_Wilayah_Persekutuan.html"
vincentc384,https://www.tripadvisor.com.tw/Profile/vincentc384,
Krystalching,https://www.tripadvisor.com.tw/Profile/krystalching,
Steve K,https://www.tripadvisor.com.tw/Profile/B9045EXstevek,"https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d301805-Reviews-Sheraton_Grand_Taipei_Hotel-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d9723470-Reviews-Courtyard_Taipei-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g34515-d120202-Reviews-Orlando_World_Center_Marriott-Orlando_Florida.html, https://www.tripadvisor.com.tw/Hotel_Review-g308272-d1468085-Reviews-InterContinental_Shanghai_Jing_An-Shanghai.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d304495-Reviews-The_Westin_Grande_Sukhumvit_Bangkok-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g28970-d498950-Reviews-Residence_Inn_Washington_DC_Capitol-Washington_DC_District_of_Columbia.html, https://www.tripadvisor.com.tw/Hotel_Review-g30226-d259633-Reviews-Residence_Inn_Alexandria_Old_Town_Duke_Street-Alexandria_Virginia.html, https://www.tripadvisor.com.tw/Hotel_Review-g298555-d299741-Reviews-China_Hotel-Guangzhou_Guangdong.html, https://www.tripadvisor.com.tw/Hotel_Review-g308272-d575893-Reviews-Radisson_Blu_Hotel_Shanghai_New_World-Shanghai.html, https://www.tripadvisor.com.tw/Hotel_Review-g33986-d85945-Reviews-Residence_Inn_Hartford_Windsor-Windsor_Connecticut.html, https://www.tripadvisor.com.tw/Hotel_Review-g155035-d183765-Reviews-Delta_Hotels_by_Marriott_Sherbrooke_Conference_Center-Sherbrooke_Quebec.html, https://www.tripadvisor.com.tw/Hotel_Review-g2500756-d9452599-Reviews-Courtyard_Montreal_West_Island_Baie_D_Urfe-Baie_D_Urfe_Quebec.html, https://www.tripadvisor.com.tw/Hotel_Review-g294207-d1456444-Reviews-Radisson_Blu_Hotel_Nairobi_Upper_Hill-Nairobi.html, https://www.tripadvisor.com.tw/Hotel_Review-g60763-d3613090-Reviews-Fairfield_Inn_Suites_New_York_Midtown_Manhattan_Penn_Station-New_York_City_New_York.html, https://www.tripadvisor.com.tw/Hotel_Review-g41477-d10675196-Reviews-Residence_Inn_Boston_Bridgewater-Bridgewater_Massachusetts.html, https://www.tripadvisor.com.tw/Hotel_Review-g188590-d3671052-Reviews-Excellent_Rooms-Amsterdam_North_Holland_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g294191-d305963-Reviews-PARKROYAL_Yangon-Yangon_Rangoon_Yangon_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g312595-d300681-Reviews-Hilton_Durban-Durban_KwaZulu_Natal.html, https://www.tripadvisor.com.tw/Hotel_Review-g294229-d5288357-Reviews-DoubleTree_by_Hilton_Hotel_Jakarta_Diponegoro-Jakarta_Java.html, https://www.tripadvisor.com.tw/Hotel_Review-g34515-d85452-Reviews-Doubletree_by_Hilton_Orlando_at_SeaWorld-Orlando_Florida.html"
TripAdvisor 會員,https://www.tripadvisor.com.tw,"https://www.tripadvisor.com.tw/Restaurant_Review-g13806648-d6141788-Reviews-Zen_Garden_Fusion_Cuisine_of_Hotel_Royal_Chiao_Hsi-Jiaoxi_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d17450862-Reviews-Hotel_Pin-Jiaoxi_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g297885-d455471-Reviews-Maison_Glad_Jeju-Jeju_Jeju_Island.html, https://www.tripadvisor.com.tw/Restaurant_Review-g1029112-d3680516-Reviews-Hotel_Beaudon-Pierrefonds_Oise_Hauts_de_France.html"
wang2383,https://www.tripadvisor.com.tw/Profile/wang2383,
耀杰陳,https://www.tripadvisor.com.tw/Profile/Navigator809163,"https://www.tripadvisor.com.tw/Hotel_Review-g303322-d9730396-Reviews-Hostel_BSB-Brasilia_Federal_District.html, https://www.tripadvisor.com.tw/Hotel_Review-g274863-d17495730-Reviews-Sava_Hoteli_Bled-Bled_Upper_Carniola_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g190454-d593593-Reviews-Do_Step_Inn-Vienna.html"
Adywong,https://www.tripadvisor.com.tw/Profile/Adywong,
Chen T H,https://www.tripadvisor.com.tw/Profile/ChenH368,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d8700927-Reviews-Inhouse_Boutique-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294213-d4463702-Reviews-Saihao_Hotel-Chongqing.html, https://www.tripadvisor.com.tw/Hotel_Review-g294213-d1576030-Reviews-Great_Wall_Hotel-Chongqing.html, https://www.tripadvisor.com.tw/Hotel_Review-g297405-d14794520-Reviews-Pullman_Fuzhou_Tahoe-Fuzhou_Fujian.html, https://www.tripadvisor.com.tw/Hotel_Review-g297405-d302151-Reviews-Shangri_La_Hotel_Fuzhou-Fuzhou_Fujian.html"
VikramRagunathan,https://www.tripadvisor.com.tw/Profile/VikramRagunathan,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d8700927-Reviews-Inhouse_Boutique-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g315845-d1420404-Reviews-Vogafjos_Guesthouse-Lake_Myvatn_Northeast_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g274856-d6413034-Reviews-Hampton_by_Hilton_Warsaw_City_Centre-Warsaw_Mazovia_Province_Central_Poland.html, https://www.tripadvisor.com.tw/Hotel_Review-g315852-d7675920-Reviews-Guesthouse_Garun-Selfoss_South_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g189964-d10465287-Reviews-Base_Hotel-Keflavik_Reykjanesbaer_Reykjanes_Peninsula.html, https://www.tripadvisor.com.tw/Hotel_Review-g189978-d6509643-Reviews-Puffin_Hotel_Vik-Vik_South_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g189970-d4262903-Reviews-Reykjavik_Lights_by_Keahotels-Reykjavik_Capital_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g189978-d8593343-Reviews-Guesthouse_Carina-Vik_South_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g189960-d6945307-Reviews-Seljavellir_Guesthouse-Hofn_East_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g294197-d455446-Reviews-Sheraton_Seoul_Palace_Gangnam_Hotel-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g294197-d7686969-Reviews-Shilla_Stay_Seodaemun-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g298474-d2561276-Reviews-Ramada_by_Wyndham_Cluj-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvania.html"
